FID,ID_OBRART,TIPO_OBRA_DE_ARTE,DENOMINACAO,GEOMETRIA
LOGRADOURO_OBRA_DE_ARTE.289,289,PASSARELA,PASSARELA PROFESSOR DARCY BESSONE,"MULTIPOLYGON (((612527.713387316 7803274.54091868, 612526.624930189 7803276.10060972, 612524.819080686 7803277.4603405, 612481.033413383 7803301.92549821, 612478.889481662 7803298.08625943, 612517.183387319 7803276.8004724, 612516.218618267 7803276.58051614, 612515.361045712 7803275.9506411, 612514.519964879 7803274.94084135, 612513.678883967 7803273.40114663, 612513.192376236 7803271.52151923, 612513.126408918 7803270.12179665, 612513.480981882 7803268.32215326, 612514.388029409 7803266.49251574, 612516.07019047 7803264.41292765, 612517.54620447 7803263.44311964, 612519.525217738 7803262.73326003, 612521.050707194 7803262.60328557, 612522.501983697 7803262.79324771, 612524.043965013 7803263.20316624, 612525.610684068 7803264.11298569, 612527.045468945 7803265.33274373, 612527.795845021 7803266.5125098, 612528.414286923 7803268.01221249, 612528.752368551 7803269.21197466, 612528.818335918 7803270.93163384, 612528.521484177 7803272.74127522, 612527.713387316 7803274.54091868), (612519.104678095 7803267.47232086, 612518.082187987 7803268.39213872, 612517.546205351 7803269.42193471, 612517.364795947 7803270.48172469, 612517.414271417 7803271.39154436, 612517.818320138 7803272.46133229, 612518.766597526 7803273.45113597, 612519.657153619 7803273.96103478, 612520.531217894 7803274.2009871, 612521.33931503 7803274.25097708, 612521.834068365 7803274.20098691, 612522.609181869 7803273.75107596, 612523.689393213 7803272.90124423, 612524.324326513 7803271.84145418, 612524.59644071 7803270.87164634, 612524.522227532 7803269.67188414, 612524.217129493 7803268.70207638, 612523.392540441 7803267.71227268, 612522.279345327 7803267.08239768, 612521.405281067 7803266.96242158, 612520.374544932 7803266.9424257, 612519.104678095 7803267.47232086)))"
LOGRADOURO_OBRA_DE_ARTE.290,290,PASSARELA,PASSARELA PROFESSOR DARCY BESSONE,"MULTIPOLYGON (((612468.870726725 7803299.9258963, 612451.562607011 7803309.5739867, 612456.559617102 7803318.54220856, 612437.701270371 7803329.06012679, 612411.289687496 7803327.60041998, 612409.285936205 7803325.91075514, 612409.26944427 7803324.85096519, 612412.23796435 7803324.97094098, 612412.114276227 7803326.42065367, 612436.884927143 7803327.63041026, 612454.110587975 7803318.02231196, 612449.031118972 7803308.91411785, 612467.980170474 7803298.34620951, 612468.870726725 7803299.9258963)))"
LOGRADOURO_OBRA_DE_ARTE.291,291,PASSARELA,,"MULTIPOLYGON (((611303.595070841 7806060.94886589, 611305.260740661 7806062.47856249, 611304.361938914 7806063.60833871, 611302.597318394 7806061.85868573, 611298.82070071 7806058.55934016, 611296.025343927 7806055.93985972, 611295.984114479 7806055.91986369, 611287.853666674 7806047.93144805, 611274.264439585 7806035.11399028, 611262.588259139 7806024.85602496, 611249.436064242 7806012.49847597, 611248.067246451 7806011.1087516, 611247.918820468 7806011.24872388, 611234.692412453 7805998.10133143, 611234.840838409 7805997.7713968, 611233.50500418 7805996.42166449, 611235.739639749 7805993.8521734, 611251.093487339 7806008.30930596, 611249.518522735 7806009.75901888, 611264.163223744 7806023.40631205, 611275.534306331 7806033.92422589, 611288.867910738 7806045.92184619, 611296.676766524 7806037.81345202, 611297.592060356 7806038.80325572, 611289.634778606 7806047.18159641, 611290.550072446 7806048.2213902, 611292.858921725 7806050.51093611, 611292.809446292 7806049.83107086, 611292.858921436 7806048.53132844, 611293.023839085 7806047.61151071, 611293.403149807 7806046.40175041, 611293.963870116 7806045.38195244, 611294.763721202 7806044.31216434, 611295.481113449 7806043.60230492, 611296.14903039 7806043.08240786, 611296.948881559 7806042.59250484, 611297.410651317 7806042.37254837, 611297.963125851 7806042.14259385, 611298.276469622 7806042.04261363, 611298.672272283 7806041.93263536, 611299.331943388 7806041.78266499, 611300.008106282 7806041.70268074, 611301.047088304 7806041.68268456, 611301.896414889 7806041.74267254, 611303.388920875 7806042.15259108, 611304.320706403 7806042.57250773, 611304.848443349 7806042.87244821, 611305.738999464 7806043.52231928, 611306.184277535 7806043.93223798, 611306.984128911 7806044.84205754, 611307.280980979 7806045.2719723, 611307.643800191 7806045.90184742, 611308.12206191 7806046.94164128, 611308.319963363 7806047.7314847, 611308.476635404 7806048.75128257, 611311.643057278 7806051.93065201, 611303.595070841 7806060.94886589), (611300.95638556 7806055.64991646, 611301.277975228 7806055.60992434, 611301.723253228 7806055.52994012, 611302.366432552 7806055.35997371, 611302.721005765 7806055.22999943, 611303.092070749 7806055.07003108, 611303.487873397 7806054.87007064, 611303.776479491 7806054.70010428, 611304.172282127 7806054.43015773, 611304.592822423 7806054.10022306, 611304.856690837 7806053.85027255, 611305.301968777 7806053.36036958, 611305.524607741 7806053.08042503, 611305.813213796 7806052.64051217, 611306.217262248 7806051.86066667, 611306.439901167 7806051.27078354, 611306.571835322 7806050.79087863, 611306.646048266 7806050.39095788, 611306.72026115 7806049.58111836, 611306.695523374 7806048.841265, 611306.580080819 7806048.10141164, 611306.365687591 7806047.33156425, 611306.184277966 7806046.88165344, 611305.920409437 7806046.3517585, 611305.524606671 7806045.74187942, 611305.186525158 7806045.3219627, 611304.625804618 7806044.76207374, 611304.056838205 7806044.31216299, 611303.479625917 7806043.95223441, 611302.712758179 7806043.59230585, 611302.160283584 7806043.4123416, 611301.616054885 7806043.28236744, 611301.030596748 7806043.20238338, 611300.643039957 7806043.17238937, 611300.263729058 7806043.17238943, 611299.694762716 7806043.21238159, 611299.043337495 7806043.32235988, 611298.622797167 7806043.43233815, 611298.111552068 7806043.60230454, 611297.385913879 7806043.94223728, 611296.998357124 7806044.17219176, 611296.511849719 7806044.51212446, 611296.116047091 7806044.85205715, 611295.810949238 7806045.15199775, 611295.505851394 7806045.50192844, 611295.176015893 7806045.94184131, 611294.68950856 7806046.78167493, 611294.392656663 7806047.54152438, 611294.203001321 7806048.27137977, 611294.112296647 7806049.00123513, 611294.095804941 7806049.50113606, 611294.112296783 7806049.93105085, 611294.153526284 7806050.31097556, 611294.211247556 7806050.65090818, 611294.359673643 7806051.22079521, 611294.607050419 7806051.93065449, 611294.928640185 7806052.55053159, 611295.406901854 7806053.25039282, 611295.728491583 7806053.63031747, 611296.091310757 7806054.00024411, 611296.36342513 7806054.2301985, 611296.89940798 7806054.63011916, 611297.526095603 7806054.99004773, 611298.169274992 7806055.26999216, 611298.738241368 7806055.45995443, 611299.340191289 7806055.58992858, 611299.933895314 7806055.65991462, 611300.494615775 7806055.66991256, 611300.95638556 7806055.64991646), (611302.498367389 7806059.55914148, 611309.25999532 7806051.85066821, 611308.361193276 7806050.94084865, 611308.039603781 7806052.17060497, 611307.371686956 7806053.4803455, 611306.794474842 7806054.32017914, 611306.019361388 7806055.14001677, 611305.376182114 7806055.65991383, 611304.798969935 7806056.04983663, 611303.966135203 7806056.49974759, 611303.289972338 7806056.77969221, 611302.490121129 7806057.00964675, 611301.484122686 7806057.17961321, 611300.329698217 7806057.20960744, 611299.637043526 7806057.15961745, 611299.10930661 7806057.05963734, 611302.498367389 7806059.55914148), (611248.232163857 7806008.53926081, 611248.553753493 7806008.25931624, 611235.319099665 7805995.63182077, 611248.232163857 7806008.53926081)))"
LOGRADOURO_OBRA_DE_ARTE.292,292,PASSARELA,,"MULTIPOLYGON (((602888.366413856 7791307.65408748, 602887.607792331 7791309.56370908, 602881.118277448 7791307.37414394, 602882.470602745 7791303.75486112, 602903.563587545 7791310.56350876, 602903.984127729 7791309.43373264, 602906.540353409 7791310.27356584, 602914.068846803 7791286.56826334, 602880.615274019 7791276.21032085, 602881.777943893 7791272.76100437, 602900.743489177 7791278.28990596, 602900.191014815 7791279.73961869, 602916.806481721 7791285.03856617, 602908.511120924 7791310.72347639, 602921.523134119 7791314.15279492, 602920.236775963 7791317.98203612, 602888.366413856 7791307.65408748)))"
LOGRADOURO_OBRA_DE_ARTE.293,293,PASSARELA,,"MULTIPOLYGON (((605451.115448833 7798314.0450643, 605480.569767271 7798335.09088902, 605506.882401679 7798353.81717391, 605467.706190629 7798408.93625493, 605513.421403851 7798441.97969954, 605512.572077426 7798443.01949357, 605485.517313083 7798424.85309781, 605464.176950258 7798409.82607906, 605495.667994322 7798366.05475002, 605504.021078237 7798354.1371109, 605477.378608245 7798335.23086172, 605449.655926721 7798315.79471772, 605451.115448833 7798314.0450643)))"
LOGRADOURO_OBRA_DE_ARTE.294,294,PASSARELA,PASSARELA QUATRO MIL CENTO E SESSENTA E SETE,"MULTIPOLYGON (((606627.251482536 7799367.22616506, 606630.821952127 7799364.69666589, 606641.203529247 7799385.07262604, 606639.56259745 7799385.91245982, 606630.26123209 7799367.66607745, 606629.873675332 7799367.85603986, 606645.046115283 7799397.63013667, 606641.492137361 7799399.37979039, 606636.247750546 7799389.35177862, 606580.893101616 7799418.30604777, 606554.94328297 7799375.99443733, 606554.489759114 7799376.27438191, 606570.321869689 7799402.5091801, 606568.961298117 7799403.32901781, 606551.356320993 7799374.16480045, 606555.174167337 7799372.23518236, 606580.810642188 7799414.44681266, 606581.099248282 7799414.29684234, 606632.990624021 7799386.75229429, 606635.851947299 7799385.2425931, 606641.187038942 7799395.6205355, 606641.690038137 7799395.36058694, 606627.251482536 7799367.22616506)))"
LOGRADOURO_OBRA_DE_ARTE.295,295,PASSARELA,,"MULTIPOLYGON (((607751.580836272 7796804.02413579, 607715.620709298 7796890.17659971, 607714.449799408 7796892.9160421, 607720.329086391 7796895.61549263, 607728.814060171 7796898.93481699, 607728.690372507 7796900.66446493, 607719.628189626 7796897.52510394, 607713.311872895 7796894.81565544, 607704.612507163 7796890.64650406, 607692.153036431 7796885.43756432, 607677.261041633 7796879.32880774, 607677.096124747 7796879.25882199, 607676.263294473 7796880.36859609, 607674.432717039 7796884.62772916, 607672.89899 7796884.0178533, 607675.026417829 7796878.40899497, 607664.339803621 7796874.40980899, 607658.749121188 7796872.15026891, 607651.352598855 7796869.14088146, 607642.076024022 7796865.6215978, 607642.875870919 7796863.67199464, 607661.569199938 7796870.99050498, 607675.545906019 7796876.78932465, 607692.623049556 7796883.59793877, 607712.586238597 7796891.99622932, 607749.552358576 7796803.42425789, 607751.580836272 7796804.02413579)))"
LOGRADOURO_OBRA_DE_ARTE.296,296,PASSARELA,,"MULTIPOLYGON (((604578.098264815 7797020.23161457, 604576.325398555 7797019.30179911, 604604.023334696 7796982.97899441, 604616.787968452 7796965.46246441, 604618.42065418 7796963.33288626, 604608.649274689 7796955.76438767, 604608.344176763 7796955.52443526, 604609.754223475 7796953.30487498, 604612.739235628 7796955.76438711, 604613.522595171 7796956.41425819, 604619.880176269 7796961.42326455, 604622.419909624 7796958.10392208, 604623.467137379 7796957.04413199, 604625.446150611 7796956.11431601, 604626.806722275 7796955.97434356, 604628.917669875 7796956.10431752, 604630.500880659 7796956.81417661, 604631.671797021 7796957.74399215, 604632.554107288 7796958.79378396, 604633.279745745 7796960.4434569, 604633.345713066 7796961.96315569, 604633.147811905 7796963.23290406, 604632.7767471 7796964.6926148, 604632.281993892 7796965.64242662, 604631.317225051 7796966.90217707, 604630.105079473 7796967.65202862, 604628.472393503 7796968.0119575, 604626.006872673 7796967.86198756, 604623.615564736 7796966.92217416, 604620.46563482 7796964.57264026, 604618.882424418 7796966.6422303, 604605.425135959 7796983.96879805, 604595.530070937 7796996.85624513, 604587.787182568 7797007.02423092, 604578.098264815 7797020.23161457), (604621.834452148 7796962.7929928, 604625.281234102 7796965.38247909, 604626.790231856 7796965.88237981, 604628.942408861 7796965.73240924, 604630.1215709 7796965.0925359, 604630.987389097 7796964.02274781, 604631.407929229 7796962.51304697, 604631.177044115 7796960.90336604, 604630.352455051 7796959.69360593, 604628.901178484 7796958.93375672, 604627.383934865 7796958.60382232, 604625.940904297 7796958.6438146, 604624.893676441 7796958.98374737, 604621.834452148 7796962.7929928)))"
LOGRADOURO_OBRA_DE_ARTE.297,297,PASSARELA,PASSARELA VEREADOR GERALDO SILVA,"MULTIPOLYGON (((604114.324668574 7796568.1812736, 604081.415328716 7796590.81679176, 604080.005281833 7796591.79659776, 604096.373374779 7796616.04179016, 604096.554784511 7796617.31153847, 604096.224949074 7796618.21136018, 604095.499310938 7796618.91122157, 604094.872623445 7796619.42112059, 604093.940838019 7796619.64107712, 604093.31415045 7796619.59108712, 604092.605003946 7796619.22116054, 604091.673218371 7796618.34133503, 604073.886832223 7796591.93657086, 604075.395829761 7796590.86678267, 604093.65223155 7796617.03159436, 604093.98206712 7796617.11157846, 604094.130493101 7796616.95161014, 604094.138738961 7796616.75164977, 604078.669448141 7796594.17612632, 604077.820121399 7796592.87638404, 604077.696432976 7796592.23651088, 604077.696432889 7796591.5966377, 604077.754154046 7796591.11673282, 604078.059251881 7796590.68681798, 604112.469343377 7796566.9015275, 604131.880164201 7796553.35420991, 604125.382402267 7796542.99626373, 604132.383161305 7796537.77729717, 604133.718995314 7796537.73730491, 604135.219747159 7796538.09723337, 604137.899661601 7796541.91647603, 604141.602066525 7796547.5553579, 604141.420657154 7796548.91508843, 604138.765481238 7796551.39459736, 604133.100556042 7796555.33381738, 604114.324668574 7796568.1812736), (604133.38091579 7796551.83451091, 604139.284971761 7796547.85529877, 604133.562323738 7796540.03684916, 604132.045080289 7796540.95666706, 604128.04582454 7796543.95607313, 604133.38091579 7796551.83451091)))"
LOGRADOURO_OBRA_DE_ARTE.298,298,PASSARELA,,"MULTIPOLYGON (((606281.113293406 7795735.6959728, 606301.068343037 7795723.53837965, 606307.005378067 7795687.42553638, 606309.792483598 7795651.94256872, 606312.810479001 7795652.2225128, 606310.221274869 7795688.13539524, 606303.682290118 7795725.51798693, 606282.729487955 7795737.92553068, 606281.113293406 7795735.6959728)))"
LOGRADOURO_OBRA_DE_ARTE.299,299,PASSARELA,,"MULTIPOLYGON (((606026.85118133 7794833.17488811, 606045.486887132 7794809.68954035, 606035.080574145 7794801.70112511, 606037.2739802 7794798.75170937, 606043.5491024 7794803.7507177, 606042.609071222 7794804.94048202, 606037.381177103 7794801.24121594, 606037.265734681 7794801.41118227, 606046.426918283 7794808.30981368, 606055.67056089 7794816.0382806, 606064.452433785 7794824.26664852, 606070.842998656 7794830.89533381, 606077.546907426 7794838.36385262, 606082.626375861 7794844.33266888, 606088.464466233 7794851.40126707, 606088.827285315 7794851.16131458, 606080.432968943 7794841.07331519, 606075.493680663 7794835.40443946, 606069.548393824 7794828.98571249, 606060.906700988 7794820.37741986, 606055.926183415 7794815.79832813, 606052.28974595 7794812.70894096, 606044.439658765 7794806.3202083, 606045.429165273 7794805.11044794, 606057.121837258 7794815.3884092, 606064.188565041 7794822.12707261, 606074.908222212 7794833.00491512, 606090.938232997 7794851.9311617, 606088.233581687 7794853.88077566, 606078.190087216 7794841.60321048, 606072.747799625 7794835.32445569, 606068.006412787 7794830.42542734, 606062.605354747 7794824.91651997, 606057.723787848 7794820.38741832, 606046.674295281 7794810.67934401, 606028.228244939 7794834.26467193, 606026.85118133 7794833.17488811)))"
LOGRADOURO_OBRA_DE_ARTE.300,300,PASSARELA,,"MULTIPOLYGON (((605430.920552333 7793145.55945946, 605431.110207567 7793144.01976461, 605436.090724561 7793144.51966484, 605436.338101005 7793142.88998782, 605450.19119466 7793144.47967082, 605469.907115366 7793146.11934311, 605497.85243335 7793148.52886167, 605490.208497248 7793169.89462796, 605489.895154029 7793173.94382544, 605493.333689806 7793174.57370013, 605493.020346204 7793175.85344652, 605488.658270851 7793175.1335898, 605488.872663184 7793169.50470543, 605495.617797625 7793149.83860239, 605488.402526945 7793149.16059423, 605488.353169474 7793149.93858357, 605475.720467536 7793149.44868241, 605458.667969029 7793148.30891068, 605449.886097206 7793147.64904268, 605435.917561118 7793146.13934384, 605430.920552333 7793145.55945946), (605477.305326639 7793148.11780697, 605471.465588577 7793147.56905555, 605449.968555844 7793145.82940333, 605437.772885886 7793144.36969433, 605437.715164717 7793144.74961904, 605449.968555888 7793146.1393419, 605468.20021655 7793147.54905997, 605474.912370223 7793148.04895996, 605477.305326639 7793148.11780697), (605488.402526945 7793149.16059423, 605488.4026447 7793149.15873814, 605477.344907475 7793148.11894574, 605477.305326639 7793148.11780697, 605488.402526945 7793149.16059423)))"
